"","nodeLabel","CpG","correlations"
"cg03340701","VAE91","cg03340701",-0.518506807035325
"cg20268352","VAE91","cg20268352",-0.518496550625816
"cg08450941","VAE91","cg08450941",-0.518484723690314
"cg10180415","VAE91","cg10180415",0.518482737010903
"cg09597390","VAE91","cg09597390",-0.518468790820346
"cg13737042","VAE91","cg13737042",-0.51841756921518
"cg00762678","VAE91","cg00762678",0.518336971120854
"cg19735421","VAE91","cg19735421",0.518288324322296
"cg04904458","VAE91","cg04904458",-0.518268052302547
"cg25792518","VAE91","cg25792518",-0.518224260623037
"cg16525762","VAE91","cg16525762",-0.518211085448427
"cg00610508","VAE91","cg00610508",0.518209783368002
"cg21621104","VAE91","cg21621104",-0.518090026362919
"cg18542304","VAE91","cg18542304",-0.518085099486482
"cg25680014","VAE91","cg25680014",-0.518078445230048
"cg14245185","VAE91","cg14245185",-0.518049541058094
"cg03141298","VAE91","cg03141298",0.518042543808166
"cg22143352","VAE91","cg22143352",-0.518033109847247
"cg02021180","VAE91","cg02021180",-0.518024746786088
"cg13859346","VAE91","cg13859346",-0.518004087755529
"cg03611852","VAE91","cg03611852",-0.517971764408669
"cg13587665","VAE91","cg13587665",-0.517951130788668
"cg00133403","VAE91","cg00133403",-0.517843991932106
"cg24721964","VAE91","cg24721964",0.517822213088931
"cg27567416","VAE91","cg27567416",-0.517820669385334
"cg27542729","VAE91","cg27542729",0.517819669333874
"cg00437864","VAE91","cg00437864",-0.517803851397444
"cg08350126","VAE91","cg08350126",-0.517799490920691
"cg17110400","VAE91","cg17110400",-0.517768479614981
"cg17246606","VAE91","cg17246606",-0.517761220852188
"cg19714737","VAE91","cg19714737",-0.517744417974099
"cg18313182","VAE91","cg18313182",-0.517718154043009
"cg08321111","VAE91","cg08321111",-0.51771421424296
"cg26383811","VAE91","cg26383811",-0.517682570710235
"cg10030843","VAE91","cg10030843",0.517680364342369
"cg03659340","VAE91","cg03659340",-0.517665530441484
"cg12063688","VAE91","cg12063688",-0.517629321447276
"cg27022827","VAE91","cg27022827",-0.517591650889144
"cg09521647","VAE91","cg09521647",-0.517554118756482
"cg21919820","VAE91","cg21919820",-0.517525224652206
"cg01026796","VAE91","cg01026796",-0.517499026986045
"cg00341732","VAE91","cg00341732",-0.517464422865764
"cg27313201","VAE91","cg27313201",-0.517438784796741
"cg05631486","VAE91","cg05631486",-0.517436326952794
"cg21634628","VAE91","cg21634628",-0.517416770241067
"cg07103201","VAE91","cg07103201",0.517337040472024
"cg00745693","VAE91","cg00745693",-0.517296501473226
"cg18139806","VAE91","cg18139806",-0.517255533756018
"cg07068735","VAE91","cg07068735",0.51718795897512
"cg08074131","VAE91","cg08074131",-0.517154744704573
"cg16393935","VAE91","cg16393935",-0.517127112185254
"cg19149693","VAE91","cg19149693",-0.517113773949671
"cg16706260","VAE91","cg16706260",-0.517105156056549
"cg25044186","VAE91","cg25044186",-0.517093014492173
"cg03935183","VAE91","cg03935183",-0.517072565950049
"cg20802826","VAE91","cg20802826",-0.517069476368203
"cg11061946","VAE91","cg11061946",-0.51706883438237
"cg00347938","VAE91","cg00347938",-0.517008805752667
"cg25973354","VAE91","cg25973354",-0.516997970955948
"cg01395127","VAE91","cg01395127",-0.516966873573636
"cg26927807","VAE91","cg26927807",-0.516933596892927
"cg13415795","VAE91","cg13415795",0.51691369654004
"cg16548605","VAE91","cg16548605",-0.51689359127495
"cg01266390","VAE91","cg01266390",-0.516893054515616
"cg02291532","VAE91","cg02291532",-0.516888065181884
"cg01723706","VAE91","cg01723706",-0.516856540069688
"cg05598678","VAE91","cg05598678",0.516842880815484
"cg15739913","VAE91","cg15739913",-0.516824915024877
"cg07214954","VAE91","cg07214954",-0.516746889298794
"cg11237362","VAE91","cg11237362",-0.516717887806442
"cg10615765","VAE91","cg10615765",0.516706343588241
"cg14153649","VAE91","cg14153649",-0.516705485316639
"cg23674169","VAE91","cg23674169",-0.516687114410831
"cg00293191","VAE91","cg00293191",-0.516631705008622
"cg17634797","VAE91","cg17634797",-0.51661233958382
"cg02899253","VAE91","cg02899253",-0.516604460767563
"cg03596178","VAE91","cg03596178",-0.516471251786617
"cg13096278","VAE91","cg13096278",-0.516437088344932
"cg25721832","VAE91","cg25721832",-0.516429971971414
"cg21331510","VAE91","cg21331510",-0.516427785630109
"cg01960300","VAE91","cg01960300",-0.516412194223783
"cg20679513","VAE91","cg20679513",-0.516357137699422
"cg14613508","VAE91","cg14613508",-0.516335261567168
"cg09883745","VAE91","cg09883745",-0.516328780535528
"cg11165391","VAE91","cg11165391",-0.516312337568721
"cg01780984","VAE91","cg01780984",-0.516284375565984
"cg23076361","VAE91","cg23076361",-0.516267936787285
"cg10294363","VAE91","cg10294363",-0.51622063054022
"cg06859106","VAE91","cg06859106",-0.516180309808308
"cg03594550","VAE91","cg03594550",0.516173732288635
"cg08289567","VAE91","cg08289567",-0.516133783924257
"cg22589728","VAE91","cg22589728",-0.516110614946798
"cg09263647","VAE91","cg09263647",-0.516080653673514
"cg02107173","VAE91","cg02107173",-0.516077050482398
"cg19430164","VAE91","cg19430164",-0.51599472384624
"cg22870661","VAE91","cg22870661",-0.515978245719266
"cg11686792","VAE91","cg11686792",0.515933263538811
"cg27596415","VAE91","cg27596415",0.515925649024154
"cg02343008","VAE91","cg02343008",0.515827855430182
"cg23844904","VAE91","cg23844904",0.515822445755839
"cg24645868","VAE91","cg24645868",-0.515815616034139
"cg04697209","VAE91","cg04697209",0.515804773705535
"cg12042952","VAE91","cg12042952",-0.515802719908576
"cg04184793","VAE91","cg04184793",-0.515795846327486
"cg01854676","VAE91","cg01854676",-0.515770150291988
"cg15048099","VAE91","cg15048099",0.515753267699446
"cg00174992","VAE91","cg00174992",-0.515714936867967
"cg24635971","VAE91","cg24635971",0.515710640419895
"cg18328334","VAE91","cg18328334",-0.515673605882106
"cg06138468","VAE91","cg06138468",-0.515623214027309
"cg21787323","VAE91","cg21787323",-0.515596815833592
"cg27280535","VAE91","cg27280535",0.515574151099956
"cg04272613","VAE91","cg04272613",-0.515548351114628
"cg05858136","VAE91","cg05858136",-0.515526235882668
"cg16399625","VAE91","cg16399625",-0.515508577529231
"cg14373873","VAE91","cg14373873",-0.515457353143485
"cg13531977","VAE91","cg13531977",-0.515453679740262
"cg05929755","VAE91","cg05929755",-0.515431076623568
"cg17956563","VAE91","cg17956563",0.515414136154534
"cg07692489","VAE91","cg07692489",-0.515409645990595
"cg06437840","VAE91","cg06437840",-0.515354157388881
"cg24523685","VAE91","cg24523685",-0.515306000515474
"cg10275770","VAE91","cg10275770",-0.515288700169677
"cg13918042","VAE91","cg13918042",-0.515287250430647
"cg03739172","VAE91","cg03739172",-0.515287117026274
"cg00920424","VAE91","cg00920424",-0.515269713446132
"cg14192174","VAE91","cg14192174",-0.515204434088567
"cg10562159","VAE91","cg10562159",-0.515193609157603
"cg11353547","VAE91","cg11353547",-0.515185989177178
"cg17699047","VAE91","cg17699047",-0.515169292171133
"cg23309159","VAE91","cg23309159",-0.515140808666235
"cg13107144","VAE91","cg13107144",-0.515137910361419
"cg08318371","VAE91","cg08318371",-0.515096220466444
"cg25428846","VAE91","cg25428846",-0.515093066772112
"cg08833675","VAE91","cg08833675",0.515063414239499
"cg23742217","VAE91","cg23742217",-0.515057635418635
"cg07224931","VAE91","cg07224931",-0.515011618797595
"cg13727618","VAE91","cg13727618",-0.514930947691309
"cg22753611","VAE91","cg22753611",-0.51492752417527
"cg27136023","VAE91","cg27136023",-0.514915271557902
"cg06534853","VAE91","cg06534853",0.514894949194554
"cg13522882","VAE91","cg13522882",0.514846086789754
"cg19388776","VAE91","cg19388776",0.514834174255033
"cg05041265","VAE91","cg05041265",-0.514822425328292
"cg08608126","VAE91","cg08608126",-0.514812831704793
"cg02072492","VAE91","cg02072492",-0.514809010118243
"cg04684206","VAE91","cg04684206",-0.514800601227692
"cg16616838","VAE91","cg16616838",-0.514791266438647
"cg11079635","VAE91","cg11079635",-0.514775488040719
"cg05954830","VAE91","cg05954830",-0.514762187329154
"cg03072665","VAE91","cg03072665",-0.514759558847287
"cg18830687","VAE91","cg18830687",-0.514733383003692
"cg11638320","VAE91","cg11638320",-0.514728578217099
"cg25077733","VAE91","cg25077733",-0.514724948744162
"cg01933318","VAE91","cg01933318",-0.51472432884651
"cg12146447","VAE91","cg12146447",-0.514672882728888
"cg21202136","VAE91","cg21202136",-0.514618685346537
"cg22599740","VAE91","cg22599740",-0.514558827871114
"cg24493649","VAE91","cg24493649",-0.514551159988059
"cg03130276","VAE91","cg03130276",-0.514470121134676
"cg13713148","VAE91","cg13713148",-0.514454812503076
"cg03735592","VAE91","cg03735592",-0.514448313698866
"cg19755003","VAE91","cg19755003",-0.514412368143521
"cg25893560","VAE91","cg25893560",-0.514376693508307
"cg13884376","VAE91","cg13884376",-0.514376482878422
"cg13080282","VAE91","cg13080282",-0.514373472695267
"cg25353281","VAE91","cg25353281",0.514368062191676
"cg02321903","VAE91","cg02321903",-0.514328113827297
"cg22454011","VAE91","cg22454011",-0.514320019451047
"cg25520910","VAE91","cg25520910",-0.514262299189113
"cg22714290","VAE91","cg22714290",-0.514225151348898
"cg02360367","VAE91","cg02360367",-0.514209606551556
"cg01987925","VAE91","cg01987925",0.514188844915864
"cg23499133","VAE91","cg23499133",-0.514183613931965
"cg04977856","VAE91","cg04977856",-0.514166233842965
"cg12892666","VAE91","cg12892666",-0.514139601600003
"cg06647068","VAE91","cg06647068",0.514112512128889
"cg14033585","VAE91","cg14033585",-0.51410779123823
"cg22861669","VAE91","cg22861669",-0.514094182326617
"cg05034446","VAE91","cg05034446",-0.514082333552354
"cg00817765","VAE91","cg00817765",0.514064268035617
"cg19434937","VAE91","cg19434937",-0.514001962816107
"cg09213451","VAE91","cg09213451",-0.513993580456375
"cg04876582","VAE91","cg04876582",-0.513988862299428
"cg12507643","VAE91","cg12507643",-0.513954954514286
"cg24379915","VAE91","cg24379915",-0.513909333888555
"cg11361895","VAE91","cg11361895",-0.513853761387488
"cg06654549","VAE91","cg06654549",0.51384293532703
"cg17980364","VAE91","cg17980364",-0.51381840303496
"cg03239970","VAE91","cg03239970",-0.513808719629506
"cg18324583","VAE91","cg18324583",-0.51363417626227
"cg14817490","VAE91","cg14817490",0.513603217465347
"cg01154283","VAE91","cg01154283",-0.513591318352131
"cg15624274","VAE91","cg15624274",-0.513588458316612
"cg19171161","VAE91","cg19171161",-0.513553428197731
"cg08942191","VAE91","cg08942191",-0.513509656431738
"cg13857947","VAE91","cg13857947",-0.513478992265482
"cg18856043","VAE91","cg18856043",-0.513471400257294
"cg03781727","VAE91","cg03781727",0.513443082536088
"cg24206431","VAE91","cg24206431",-0.513423524482663
"cg14731462","VAE91","cg14731462",0.513412033130783
"cg02996471","VAE91","cg02996471",0.513403072938168
"cg08404739","VAE91","cg08404739",-0.51340170461289
"cg01924952","VAE91","cg01924952",0.513394575856632
"cg22144225","VAE91","cg22144225",0.51331396704186
"cg24291461","VAE91","cg24291461",-0.513305192121947
"cg04349839","VAE91","cg04349839",-0.513303934390236
"cg22276227","VAE91","cg22276227",-0.513234581873888
"cg14994947","VAE91","cg14994947",-0.513206760173273
"cg04930693","VAE91","cg04930693",-0.513133467614283
"cg13356427","VAE91","cg13356427",0.513087237894056
"cg06142351","VAE91","cg06142351",0.513040396557531
"cg22495322","VAE91","cg22495322",-0.513032321347156
"cg09828010","VAE91","cg09828010",-0.512983353353758
"cg07044276","VAE91","cg07044276",-0.512888047262908
"cg07991586","VAE91","cg07991586",-0.512883140970165
"cg22917372","VAE91","cg22917372",-0.512858257139323
"cg23324731","VAE91","cg23324731",-0.512830246452546
"cg23782909","VAE91","cg23782909",-0.512821506099285
"cg20518446","VAE91","cg20518446",-0.512816579671286
"cg16580289","VAE91","cg16580289",-0.512802856944876
"cg02389634","VAE91","cg02389634",-0.512745475341275
"cg21436413","VAE91","cg21436413",0.512734861527716
"cg15035324","VAE91","cg15035324",-0.512715798044841
"cg22702741","VAE91","cg22702741",-0.512713534100334
"cg14318001","VAE91","cg14318001",-0.512708812680322
"cg19309009","VAE91","cg19309009",-0.512680117926383
"cg12641024","VAE91","cg12641024",-0.512630570099649
"cg23368579","VAE91","cg23368579",0.512618674340742
"cg03086235","VAE91","cg03086235",0.512564110303937
"cg14585167","VAE91","cg14585167",0.512552555141166
"cg02677035","VAE91","cg02677035",-0.512445958729167
"cg05369926","VAE91","cg05369926",-0.512432647163298
"cg13704911","VAE91","cg13704911",0.512384575871858
"cg09053536","VAE91","cg09053536",-0.512358463466534
"cg25503804","VAE91","cg25503804",-0.512301641247893
"cg06441398","VAE91","cg06441398",0.512268934866856
"cg00021933","VAE91","cg00021933",-0.512265209842954
"cg11441533","VAE91","cg11441533",-0.512237429889925
"cg27209741","VAE91","cg27209741",-0.512234603415362
"cg04270264","VAE91","cg04270264",-0.512210884899775
"cg08224159","VAE91","cg08224159",-0.512201260243422
"cg13591710","VAE91","cg13591710",-0.512196078231809
"cg27244524","VAE91","cg27244524",-0.512188192456868
"cg06861037","VAE91","cg06861037",-0.512183042010793
"cg05355436","VAE91","cg05355436",-0.512150704776217
"cg06512263","VAE91","cg06512263",0.512145397482742
"cg22380178","VAE91","cg22380178",0.512100878413367
"cg22747142","VAE91","cg22747142",-0.512098114821564
"cg11115063","VAE91","cg11115063",-0.512097163403541
"cg01810863","VAE91","cg01810863",-0.512068138473609
"cg05136724","VAE91","cg05136724",-0.512063905725374
"cg07527324","VAE91","cg07527324",-0.512051880019336
"cg02788195","VAE91","cg02788195",-0.51201552811342
"cg02449166","VAE91","cg02449166",0.511914342794265
"cg16205844","VAE91","cg16205844",-0.511887087183349
"cg08894020","VAE91","cg08894020",0.511885586280915
"cg05380921","VAE91","cg05380921",-0.511860424737447
"cg08227290","VAE91","cg08227290",-0.511828281318615
"cg04874782","VAE91","cg04874782",-0.511795585830303
"cg23855986","VAE91","cg23855986",-0.511785312139353
"cg22728186","VAE91","cg22728186",-0.511743719920158
"cg07447773","VAE91","cg07447773",-0.511643318780423
"cg05342835","VAE91","cg05342835",-0.511637398187871
"cg13598409","VAE91","cg13598409",-0.511626478987683
"cg16117334","VAE91","cg16117334",-0.511626210014615
"cg12843033","VAE91","cg12843033",-0.511622743896149
"cg21249829","VAE91","cg21249829",-0.511603048251751
"cg23628437","VAE91","cg23628437",-0.511592932222929
"cg00555420","VAE91","cg00555420",-0.511579811331962
"cg13977835","VAE91","cg13977835",-0.511568059049364
"cg00749672","VAE91","cg00749672",-0.511529104024691
"cg21190644","VAE91","cg21190644",0.511526050176271
"cg08500112","VAE91","cg08500112",0.511501954976655
"cg07357081","VAE91","cg07357081",-0.511500821514716
"cg15496335","VAE91","cg15496335",0.511497813823963
"cg07160602","VAE91","cg07160602",-0.511495762677077
"cg08613144","VAE91","cg08613144",0.511494706281505
"cg10187927","VAE91","cg10187927",-0.511422127014427
"cg12883279","VAE91","cg12883279",-0.511415608251566
"cg18444099","VAE91","cg18444099",-0.511356965060332
"cg25886621","VAE91","cg25886621",-0.511250116514254
"cg27348423","VAE91","cg27348423",-0.511229861262545
"cg27092594","VAE91","cg27092594",0.511225611897596
"cg04565201","VAE91","cg04565201",-0.511136148386447
"cg22906553","VAE91","cg22906553",-0.511133638130385
"cg13690407","VAE91","cg13690407",-0.511098525645035
"cg12210543","VAE91","cg12210543",-0.511089362271672
"cg07356549","VAE91","cg07356549",-0.511078255321668
"cg00329447","VAE91","cg00329447",-0.511053146647081
"cg07837520","VAE91","cg07837520",-0.511006371303412
"cg05120074","VAE91","cg05120074",-0.510972204869347
"cg14660446","VAE91","cg14660446",-0.510958920321894
"cg04584009","VAE91","cg04584009",-0.510896713246472
"cg22395355","VAE91","cg22395355",-0.510832738036235
"cg11569478","VAE91","cg11569478",-0.510824215403703
"cg21386573","VAE91","cg21386573",-0.51081221978907
"cg10080966","VAE91","cg10080966",-0.510746627518586
"cg18067644","VAE91","cg18067644",-0.510739212959055
"cg22921027","VAE91","cg22921027",-0.51073420823977
"cg26394624","VAE91","cg26394624",-0.510698114955124
"cg03043127","VAE91","cg03043127",0.510690235355026
"cg26391902","VAE91","cg26391902",-0.510656261275647
"cg00526629","VAE91","cg00526629",-0.510633937156033
"cg16171771","VAE91","cg16171771",-0.51062696364283
"cg25296938","VAE91","cg25296938",0.510624196283368
"cg14794866","VAE91","cg14794866",-0.510601928797545
"cg10944833","VAE91","cg10944833",0.51058933583602
"cg20790998","VAE91","cg20790998",-0.51057597193291
"cg03885332","VAE91","cg03885332",-0.510528092783344
"cg03369382","VAE91","cg03369382",-0.510493190221894
"cg12827798","VAE91","cg12827798",-0.510460646359681
"cg04261529","VAE91","cg04261529",-0.510436447629412
"cg03995434","VAE91","cg03995434",-0.510435237301929
"cg06998765","VAE91","cg06998765",-0.510411882928277
"cg11948874","VAE91","cg11948874",-0.510397307449448
"cg02434059","VAE91","cg02434059",-0.510335258179846
"cg01624637","VAE91","cg01624637",-0.510333343535813
"cg11029191","VAE91","cg11029191",-0.510318193543321
"cg20222562","VAE91","cg20222562",-0.510308276102941
"cg20451986","VAE91","cg20451986",0.510304971386407
"cg01139699","VAE91","cg01139699",-0.510255938661871
"cg11709896","VAE91","cg11709896",-0.510165721186189
"cg26279216","VAE91","cg26279216",-0.510148859326132
"cg01835506","VAE91","cg01835506",0.510145876797892
"cg03674282","VAE91","cg03674282",-0.510138953466121
"cg06577710","VAE91","cg06577710",0.510125588849914
"cg13061124","VAE91","cg13061124",-0.510120509696339
"cg00480856","VAE91","cg00480856",-0.510120179175571
"cg14096482","VAE91","cg14096482",-0.510071310889106
"cg23646343","VAE91","cg23646343",-0.51006543557011
"cg27304952","VAE91","cg27304952",-0.510065311402646
"cg03517918","VAE91","cg03517918",-0.510056672551957
"cg04269057","VAE91","cg04269057",-0.510047222401244
"cg25269404","VAE91","cg25269404",-0.510022596973
"cg10577511","VAE91","cg10577511",-0.510004876228947
"cg22531266","VAE91","cg22531266",-0.509948932930661
"cg20040765","VAE91","cg20040765",0.50994076876814
"cg24583987","VAE91","cg24583987",-0.509904387014195
"cg13475822","VAE91","cg13475822",0.50989916944689
"cg17002645","VAE91","cg17002645",-0.509893632249188
"cg02186409","VAE91","cg02186409",-0.509878972954725
"cg04208434","VAE91","cg04208434",0.509848151754828
"cg00349404","VAE91","cg00349404",-0.509809804965853
"cg14260083","VAE91","cg14260083",0.509765168440697
"cg26681847","VAE91","cg26681847",-0.509744717723887
"cg13050802","VAE91","cg13050802",-0.509719716437336
"cg09837648","VAE91","cg09837648",-0.509673840771751
"cg00024471","VAE91","cg00024471",-0.509664451026831
"cg00076325","VAE91","cg00076325",0.509656638544281
"cg19290938","VAE91","cg19290938",-0.509652390003513
"cg11679455","VAE91","cg11679455",-0.509647476999023
"cg06197751","VAE91","cg06197751",-0.509635610616594
"cg14890343","VAE91","cg14890343",-0.50963074541599
"cg06961205","VAE91","cg06961205",-0.509617985548573
"cg20745419","VAE91","cg20745419",-0.509603105588253
"cg17278062","VAE91","cg17278062",-0.509561747755373
"cg12155963","VAE91","cg12155963",0.509538961347936
"cg01070161","VAE91","cg01070161",-0.509519188014058
"cg23858537","VAE91","cg23858537",-0.509497349289763
"cg24396400","VAE91","cg24396400",-0.509487761970911
"cg03003722","VAE91","cg03003722",-0.50947362323662
"cg01364769","VAE91","cg01364769",-0.509419643588415
"cg25013303","VAE91","cg25013303",-0.50939022886228
"cg15145767","VAE91","cg15145767",-0.50935667008844
"cg27359636","VAE91","cg27359636",-0.509310855650395
"cg24724917","VAE91","cg24724917",-0.50930897464535
"cg19782411","VAE91","cg19782411",-0.509300192524384
"cg26131315","VAE91","cg26131315",-0.50927263370549
"cg22161115","VAE91","cg22161115",-0.509265746767614
"cg09356672","VAE91","cg09356672",-0.509238476216999
"cg17901582","VAE91","cg17901582",-0.509226893240151
"cg19592720","VAE91","cg19592720",-0.509217280365421
"cg12611897","VAE91","cg12611897",-0.509193226716687
"cg26925408","VAE91","cg26925408",-0.509168388706855
"cg08826152","VAE91","cg08826152",-0.509167519415572
"cg08617982","VAE91","cg08617982",0.509147847262347
"cg22630939","VAE91","cg22630939",-0.509131001578677
"cg26353296","VAE91","cg26353296",0.50904947389338
"cg20641545","VAE91","cg20641545",-0.509004567310285
"cg08688169","VAE91","cg08688169",-0.508984164101694
"cg14750778","VAE91","cg14750778",-0.508958508660345
"cg13879455","VAE91","cg13879455",-0.508945434162057
"cg01807748","VAE91","cg01807748",-0.508910767948681
"cg09120873","VAE91","cg09120873",0.508906982518992
"cg07375836","VAE91","cg07375836",-0.508836248155815
"cg10273135","VAE91","cg10273135",-0.5088299424622
"cg19077494","VAE91","cg19077494",-0.50882100792285
"cg11447922","VAE91","cg11447922",-0.508757437911009
"cg14015502","VAE91","cg14015502",-0.508714775461952
"cg09732036","VAE91","cg09732036",0.508686431721522
"cg18193259","VAE91","cg18193259",0.508628699742806
"cg05709720","VAE91","cg05709720",-0.508601182119992
"cg00009001","VAE91","cg00009001",-0.508599830818267
"cg26267388","VAE91","cg26267388",0.508576918554771
"cg03363565","VAE91","cg03363565",-0.508538815922954
"cg02943050","VAE91","cg02943050",-0.508520503643256
"cg03242471","VAE91","cg03242471",0.508441864625332
"cg15590426","VAE91","cg15590426",-0.508441581845102
"cg09854615","VAE91","cg09854615",-0.508398179452779
"cg09988116","VAE91","cg09988116",-0.508333548610033
"cg09966309","VAE91","cg09966309",0.508325227750976
"cg22875391","VAE91","cg22875391",-0.508289996656622
"cg10797850","VAE91","cg10797850",-0.508288124698172
"cg25112590","VAE91","cg25112590",-0.508252674501316
"cg10202436","VAE91","cg10202436",-0.508245914944884
"cg26143719","VAE91","cg26143719",-0.50821084013378
"cg21229718","VAE91","cg21229718",-0.508199917844896
"cg14114043","VAE91","cg14114043",0.508173350729346
"cg00471696","VAE91","cg00471696",-0.508154407699601
"cg24904788","VAE91","cg24904788",0.508143030456047
"cg13925809","VAE91","cg13925809",-0.5081306472685
"cg08689929","VAE91","cg08689929",-0.508117666734779
"cg18052274","VAE91","cg18052274",-0.50810908321958
"cg01807026","VAE91","cg01807026",-0.508101518252807
"cg03928900","VAE91","cg03928900",-0.508060027877614
"cg16954165","VAE91","cg16954165",-0.508049338534417
"cg02213663","VAE91","cg02213663",-0.5079650086915
"cg20875821","VAE91","cg20875821",-0.507947100910862
"cg14778967","VAE91","cg14778967",-0.507896206493264
"cg23910430","VAE91","cg23910430",-0.507880286064524
"cg13671890","VAE91","cg13671890",-0.507875424363364
"cg14115182","VAE91","cg14115182",0.507836189163323
"cg04588380","VAE91","cg04588380",-0.507782099131649
"cg10858677","VAE91","cg10858677",-0.507748164499542
"cg21214521","VAE91","cg21214521",0.507736476797163
"cg25477364","VAE91","cg25477364",-0.507729057607332
"cg24901447","VAE91","cg24901447",-0.507700215723481
"cg10968815","VAE91","cg10968815",-0.507687521257807
"cg18666075","VAE91","cg18666075",-0.507669427185364
"cg01196336","VAE91","cg01196336",-0.507630597146408
"cg16617774","VAE91","cg16617774",0.507629426845944
"cg01205058","VAE91","cg01205058",0.507628622253746
"cg13931896","VAE91","cg13931896",-0.507626761879003
"cg17204557","VAE91","cg17204557",-0.50758191612741
"cg19510409","VAE91","cg19510409",0.507579783992609
"cg12251803","VAE91","cg12251803",-0.507542195805697
"cg17125472","VAE91","cg17125472",-0.507540369390161
"cg18076767","VAE91","cg18076767",-0.507492532216203
"cg04921315","VAE91","cg04921315",-0.507465764879918
"cg20956407","VAE91","cg20956407",-0.507464623916324
"cg01017147","VAE91","cg01017147",0.507460036397215
"cg15786280","VAE91","cg15786280",0.507427785597452
"cg11577355","VAE91","cg11577355",-0.507369802748012
"cg08460026","VAE91","cg08460026",0.507359400346063
"cg25221092","VAE91","cg25221092",0.507345734395415
"cg26767897","VAE91","cg26767897",-0.507332183221948
"cg04388278","VAE91","cg04388278",-0.507320851389627
"cg27403658","VAE91","cg27403658",-0.507230701630448
"cg16848712","VAE91","cg16848712",0.507209053683143
"cg03412618","VAE91","cg03412618",-0.507148992727903
"cg18960324","VAE91","cg18960324",-0.50712481698723
"cg08033845","VAE91","cg08033845",-0.507119397159593
"cg04673430","VAE91","cg04673430",-0.507097647878979
"cg06889108","VAE91","cg06889108",-0.507079734130454
"cg25561576","VAE91","cg25561576",-0.507004469329855
"cg18341905","VAE91","cg18341905",-0.506971944983514
"cg02344497","VAE91","cg02344497",-0.506968354194702
"cg04416414","VAE91","cg04416414",0.506926531616122
"cg13897374","VAE91","cg13897374",-0.506906282251987
"cg13611356","VAE91","cg13611356",-0.506885419143616
"cg24705426","VAE91","cg24705426",-0.506862577581723
"cg26311262","VAE91","cg26311262",-0.506853689758752
"cg11290188","VAE91","cg11290188",-0.506816801137422
"cg05703230","VAE91","cg05703230",0.506802546187338
"cg03432176","VAE91","cg03432176",-0.506802124163829
"cg02983911","VAE91","cg02983911",0.506788528687483
"cg18168663","VAE91","cg18168663",-0.506773208290204
"cg11346522","VAE91","cg11346522",-0.506721977466061
"cg11429283","VAE91","cg11429283",-0.506710364629765
"cg11134334","VAE91","cg11134334",-0.506710184912934
"cg10205925","VAE91","cg10205925",-0.506694541446308
"cg26886259","VAE91","cg26886259",0.506691083258864
"cg26562921","VAE91","cg26562921",0.506681096984617
"cg05586607","VAE91","cg05586607",-0.506677039728853
"cg19803952","VAE91","cg19803952",-0.506671144269112
"cg12799846","VAE91","cg12799846",-0.50666160604874
"cg16394290","VAE91","cg16394290",-0.506657041238682
"cg02644867","VAE91","cg02644867",-0.50665087313605
"cg21913528","VAE91","cg21913528",0.506631228646611
"cg02102075","VAE91","cg02102075",-0.506627758669391
"cg17393940","VAE91","cg17393940",-0.506622486586012
"cg25098478","VAE91","cg25098478",-0.506619316915375
"cg07717704","VAE91","cg07717704",-0.506618025808216
"cg05479130","VAE91","cg05479130",0.506542760190249
"cg19885037","VAE91","cg19885037",-0.506500576811533
"cg05032059","VAE91","cg05032059",0.506474541914788
"cg18990365","VAE91","cg18990365",-0.506471521625143
"cg21541159","VAE91","cg21541159",-0.506417447466245
"cg14263021","VAE91","cg14263021",-0.506413459051061
"cg27238887","VAE91","cg27238887",-0.506343326656056
"cg12273325","VAE91","cg12273325",-0.50634147466476
"cg07908868","VAE91","cg07908868",-0.506330997615567
"cg21254883","VAE91","cg21254883",-0.506330158646221
"cg19238349","VAE91","cg19238349",-0.506316084096473
"cg10984625","VAE91","cg10984625",-0.506283207381948
"cg18043773","VAE91","cg18043773",-0.506267705768106
"cg21571160","VAE91","cg21571160",-0.506265692241676
"cg11763800","VAE91","cg11763800",-0.506261926947251
"cg08167085","VAE91","cg08167085",-0.506250154529388
"cg25265234","VAE91","cg25265234",-0.506147840539706
"cg12716367","VAE91","cg12716367",-0.506132682857526
"cg27129363","VAE91","cg27129363",-0.506118792881012
"cg17375396","VAE91","cg17375396",0.506055735129027
"cg07800658","VAE91","cg07800658",-0.506034828012925
"cg05778494","VAE91","cg05778494",-0.506008341704259
"cg11052983","VAE91","cg11052983",-0.505986993524109
"cg00366037","VAE91","cg00366037",-0.505986320547855
"cg09929187","VAE91","cg09929187",-0.505976188227229
"cg05524354","VAE91","cg05524354",0.505972126799883
"cg05638165","VAE91","cg05638165",-0.505961515377679
"cg13142374","VAE91","cg13142374",-0.505927883728086
"cg20124223","VAE91","cg20124223",-0.505918479744023
"cg00110832","VAE91","cg00110832",-0.505846981051486
"cg06945807","VAE91","cg06945807",-0.50584028435119
"cg14090822","VAE91","cg14090822",-0.505829002748526
"cg15134583","VAE91","cg15134583",-0.505822998320696
"cg24990494","VAE91","cg24990494",-0.505819391287052
"cg04111436","VAE91","cg04111436",-0.50581707317354
"cg26610247","VAE91","cg26610247",-0.505811854267349
"cg09327586","VAE91","cg09327586",0.505776485860154
